headline,date,caption,url
Just 11 of 483 village ponds cleaned in Muktsar dist this year,09 Jul 2015 | 2:05 AM,MUKTSAR: The authorities have neither cleaned nor dewatered the village ponds even though the district is hit by waterlogging and suffers huge losses during monsoon.,/news/community/just-11-of-483-village-ponds-cleaned-in-muktsar-dist-this-year/104247.html
Full canals wash farmers’ irrigation worries away,08 Jul 2015 | 1:31 AM,"CHANDIGARH: The erratic onset of monsoon in the north-west region of the country notwithstanding, the reservoirs of all three major dams — Bhakra, Pong and Ranjit Sagar—are witnessing increased water inflow due to heavy rain in their catchment areas.",/news/community/full-canals-wash-farmers-irrigation-worries-away/103808.html
"Waterlogging: Monsoon nears, but projects unfinished",06 Jul 2015 | 1:36 AM,MUKTSAR: The projects to tackle waterlogging in the district are yet to be finished even though the rainy season has arrived.,/news/community/waterlogging-monsoon-nears-but-projects-unfinished/102939.html
"Capt begins drive today, set to take on Bajwa",01 Jul 2015 | 1:29 AM,"JALANDHAR: Congress leader Capt Amarinder Singh, who will begin his mass contact programme from Jalandhar cantonment tomorrow, has got the support of almost all MLAs, former MLAs and other leaders of the region.",/news/politics/capt-begins-drive-today-set-to-take-on-bajwa/100829.html
No plan to tame Ghaggar as monsoon nears,29 Jun 2015 | 1:19 AM,"PATIALA: Once considered as a lifeline for the villages alongside its bank, the Ghaggar is now called the ‘River of Sorrow’ due to the floods it has caused in the past many decades.",/news/punjab/no-plan-to-tame-ghaggar-as-monsoon-nears/99897.html
Ludhiana authorities not clear about project goals,26 Jun 2015 | 1:58 AM,LUDHIANA: The Centre today announced the launch of the Smart City project in India.,/news/punjab/ludhiana-authorities-not-clear-about-project-goals/98762.html
Waterlogged railway under-bridge inconveniences commuters,25 Jun 2015 | 2:19 AM,"MANSA: Residents had a harrowing time today due to heavy rush of vehicles on the congested Mansa railway crossing, while the railway under-bridge (RUB) could not be used as it was waterlogged.",/news/community/waterlogged-railway-under-bridge-inconveniences-commuters/98405.html
"Monsoon arrives early, brings cheers",24 Jun 2015 | 12:50 AM,CHANDIGARH: The arrival of monsoon about a week ahead of the expected schedule has brought relief to residents from the scorching heat and cheers to farmers who are busy transplanting paddy. Various places in the region witnessed light to moderate rainfall this afternoon. “One may call it a pre-mon,/news/punjab/monsoon-arrives-early-brings-cheers/97808.html
"Breach in canal, 100 acres submerged",23 Jun 2015 | 1:42 AM,BATHINDA: Over 100 acres were flooded in Gobindpura village here following a breach in the Sirhind canal today.,/news/community/breach-in-canal-100-acres-submerged/97302.html
"Breach in Sirhind canal; water enters fields, houses",22 Jun 2015 | 11:38 AM,BATHINDA: Over 100 acres of land was submerged at Gobindpura village in Bathinda following a breach in Sirhind canal on Monday .,/news/punjab/breach-in-sirhind-canal-water-enters-fields-houses/97053.html
Power cuts back as paddy season peaks,21 Jun 2015 | 1:22 AM,PATIALA: Unscheduled power cuts are being imposed in various cities since power withdrawal from the grid exceeded the scheduled withdrawal.,/news/punjab/power-cuts-back-as-paddy-season-peaks/96466.html
Don’t give political hue to Yoga Day: Sukhbir,21 Jun 2015 | 1:22 AM,AMRITSAR: Deputy Chief Minister Sukhbir Badal today said the criticism of the International Yoga Day celebrations by the Congress is uncalled for.,/news/punjab/don-t-give-political-hue-to-yoga-day-sukhbir/96464.html
81-ft ‘khanda’ set up at Anandpur Sahib,14 Jun 2015 | 2:02 AM,ANANDPUR SAHIB: An 81-feet high khanda (double-edged sword) was installed at Panja Piara Park here today.,/news/community/81-ft-khanda-set-up-at-anandpur-sahib/93586.html
Power to water works won’t be snapped: CM,14 Jun 2015 | 2:02 AM,"PATIALA: Five days after Congress MLA from Ferozepur Parminder Singh Pinki climbed an electricity pole in Rajjiwala village to restore snapped power supply to the water works, the Chief Minister has assured him that the supply to water works across the state would not be disconnected now.",/news/community/power-to-water-works-won-t-be-snapped-cm/93579.html
"Ruling MPs on job, oppn sulks over fund crunch",09 Jun 2015 | 1:26 AM,"MAAN (MUKTSAR): The ambitious project including a multi-purpose hall, community store and a dispensary in Maan village chosen by Harsimrat Badal under the Sansad Adarsh Gram Yojna has courted controversy with residents showing their displeasure with the pond (on the common village land) being fille",/news/community/ruling-mps-on-job-oppn-sulks-over-fund-crunch/91378.html
"Rs 2,000 crore set aside for power supply as Met dept predicts deficient monsoon",05 Jun 2015 | 2:07 AM,"CHANDIGARH: Expecting a deficient monsoon, the state government has prepared a contingency plan. With only 80 per cent rainfall predicted in the state, the government is thinking of ensuring power supply for eight hours a day for at least 90 days during the paddy season.",/news/punjab/rs-2-000-crore-set-aside-for-power-supply-as-met-dept-predicts-deficient-monsoon/89612.html
"Monsoon ahead, but drains  in Muktsar yet to be desilted",02 Jun 2015 | 1:07 AM,MUKTSAR: The Irrigation Department is likely to miss the deadline of June 30 to clean and desilt drains in Muktsar district.,/news/community/monsoon-ahead-but-drains-in-muktsar-yet-to-be-desilted/88370.html
"Pond not cleaned, villagers blame govt",27 May 2015 | 12:57 AM,"ABOHAR: Panjkosi village which had been adjudged the best in 1975 and the state government had given prize money of Rs 1 lakh to its sarpanch Sajjan Kumar Jakhar for development work, faces ‘neglect’ now.",/news/community/pond-not-cleaned-villagers-blame-govt/85856.html
"Water level in Bhakra, Thein dams rises",25 May 2015 | 1:16 AM,"ROPAR: Water level in the Bhakra and Thein dams today registered an all-time high on the day, touching 1,599.",/news/community/water-level-in-bhakra-thein-dams-rises/84945.html
"Facing fund crunch, dept to clean only 16 of 92 drains",21 May 2015 | 1:02 AM,"GURDASPUR: The state government is dithering over release of funds to the Gurdaspur Drainage Department following which just 15 per cent of the total drains in the district will be cleared of thick weeds, elephant grass and other elements that obstruct free-flow of water.",/news/governance/facing-fund-crunch-dept-to-clean-only-16-of-92-drains/83231.html
Connecting people: ‘Pulanwala Baba’ builds sixth bridge costing Rs 5 cr,14 May 2015 | 1:32 AM,"ROPAR: While the state government has failed to provide even basic amenities in a major part of this district for long, Sikh saint Labh Singh (Kila Anandgarh) at Anandpur Sahib has brought succour to lakhs of people by building six bridges over various rivers.",/news/community/connecting-people-pulanwala-baba-builds-sixth-bridge-costing-rs-5-cr/80273.html
Bhakra dam level 10 ft higher than last year,09 May 2015 | 1:42 AM,"CHANDIGARH: Though the Meteorological Department has forecast a deficient monsoon this year, higher water levels in the reservoirs of two major dams of the region could give some solace to farmers.",/news/community/bhakra-dam-level-10-ft-higher-than-last-year/78212.html
Low rain forecast fuels inflation,09 May 2015 | 1:42 AM,"CHANDIGARH: The Indian Meteorological Department’s prediction of a below normal rainfall this monsoon season has fuelled inflation, causing a steep rise in the price of various goods, especially pulses.",/news/community/low-rain-forecast-fuels-inflation/78210.html
Gurdaspur roads in a dilapidated state,28 Apr 2015 | 1:49 AM,"GURDASPUR: Roads, both within the Gurdaspur city and outside, are in a dilapidated condition.",/news/community/gurdaspur-roads-in-a-dilapidated-state/73174.html
"Farm income dips, so do lease rates",28 Apr 2015 | 1:49 AM,"FARIDKOT: The lease rates of agriculture land have started sliding in the area in line with a fall in the prices of crops, mainly basmati and cotton.",/news/community/farm-income-dips-so-do-lease-rates/73117.html
June 30 deadline to clean drains in areas prone to waterlogging,15 Apr 2015 | 12:47 AM,"MUKTSAR: The state Irrigation Department has set June 30 deadline to clear drains and undertake other anti-flood measures in various districts of the Malwa belt, particularly Muktsar and Fazilka, that are prone to waterlogging during monsoon.",/news/community/june-30-deadline-to-clean-drains-in-areas-prone-to-waterlogging/67499.html
Waterlogging hit farmers in for more trouble,17 Mar 2015 | 12:48 AM,MUKTSAR: The untimely rain is all set to take a heavy toll on farmers in the district who are already facing huge monetary losses due to waterlogging in their fields.,/news/community/waterlogging-hit-farmers-in-for-more-trouble/54625.html
Wheat crop in Moga flattened,03 Mar 2015 | 12:38 AM,"MOGA: Wheat crop on at least 25,000 acres has been damaged in Moga district because of high-speed winds and rain.",/news/community/wheat-crop-in-moga-flattened/48955.html
Gurdaspur: Focus on local bodies  where Cong MLAs rule the roost,23 Feb 2015 | 2:05 AM,"GURDASPUR: Though the border district comprises eight municipal councils, the focus will be on five that are represented by Congress legislators, including Batala, Fatehgarh Churian, Dera Baba Nanak, Qadian and Dinanagar.",/news/politics/gurdaspur-focus-on-local-bodies-where-cong-mlas-rule-the-roost/45712.html
Water table dips as state continues to struggle on diversification,24 Jan 2015 | 1:25 AM,"CHANDIGARH: With the Centre setting the alarm bells ringing on declining water table in the state, the government here is in a dilemma on breaking free from the traditional paddy-wheat cycle.",/news/community/water-table-dips-as-state-continues-to-struggle-on-diversification/33776.html
Low waterlogging relief upsets cotton farmers,21 Jan 2015 | 1:56 AM,"MANSA: A ""meagre"" compensation of Rs5,000 for the loss of cotton crop hit by waterlogging has come as a dampener for the farmers in Mansa, who have vowed not to sow the crop next time.",/news/governance/low-waterlogging-relief-upsets-cotton-farmers/32510.html
Govt fails to double prize money for livestock championship,08 Jan 2015 | 1:41 AM,MUKTSAR: The state government has failed to double the prize money to Rs 2.,/news/community/govt-fails-to-double-prize-money-for-livestock-championship/27492.html
"SAD asks Cong: Why appoint Warring, he too faced drug taint?",28 Dec 2014 | 12:46 AM,"CHANDIGARH: The ruling Akali Dal today tried to revive the drug-related controversy surrounding Congress MLA from Gidderbaha Amarinder Singh Raja Warring, who has been appointed Indian Youth Congress president.",/news/politics/sad-asks-cong-why-appoint-warring-he-too-faced-drug-taint/23333.html
Garbage dumps make town susceptible to diseases,19 Dec 2014 | 12:56 AM,"SAMANA: Traffic congestion, encroachments and poor garbage disposal are just some of the problems that the authorities in Samana have to tackle.",/news/community/garbage-dumps-make-town-susceptible-to-diseases/19900.html
Garbage dumps make town susceptible to diseases,19 Dec 2014 | 12:56 AM,"SAMANA: Traffic congestion, encroachments and poor garbage disposal are just some of the problems that the authorities in Samana have to tackle.",/news/community/garbage-dumps-make-town-susceptible-to-diseases/19457.html
Encroachments choke roads in princely town,09 Dec 2014 | 2:44 AM,"Punjab, with a population of 38% in cities, is on the road to urbanisation. Census 2011 figures indicate that large number of people have migrated to cities. With civic poll round the corner, The Tribune reporters visit various towns to study the impact of urbanisation",/news/governance/encroachments-choke-roads-in-princely-town/15885.html
Poor supply forcing residents to dig deep for water,30 Nov 2014 | 11:03 AM,"Even though Rajpura municipal council has covered almost 100 per cent population under piped drinking water and sewerage facilities have been provided in 85 per cent areas falling under the municipal council, there are numerous complaints pertaining to the quality of water being received in governm",/news/punjab/poor-supply-forcing-residents-to-dig-deep-for-water/12507.html
