headline,date,caption,url
"Sutlej swells,  Moga village houses flooded",12 Aug 2015 | 1:25 AM,MOGA: Water level in the Sutlej has increased to an alarming situation in the Moga district due to heavy rainfall in the catchments areas.,/news/community/sutlej-swells-moga-village-houses-flooded/118742.html
Bhakra flood gates to be opened today,10 Aug 2015 | 1:54 AM,"ROPAR: Keeping in view the heavy inflow of water at Bhakra Dam today, the Bhakra Beas Management Board (BBMB) authorities have decided to open flood gates tomorrow.",/news/community/bhakra-flood-gates-to-be-opened-today/117873.html
"Bundh not strengthened, 50 villages face flood threat",29 Jul 2015 | 12:54 AM,FEROZEPUR: Nearly 50 villages face the threat of floods as the state government hasn’t yet released the adequate funds for the strengthening of the advance protection bundh in the Makhu area of the district.,/news/punjab/bundh-not-strengthened-50-villages-face-flood-threat/112650.html
Rising level of Sutlej triggers unrest among border residents,27 Jul 2015 | 1:33 AM,"FEROZEPUR: Incessant rains in the last few days have raised the water level in the Sutlej, causing unrest and anxiety among residents of border villages situated along the banks of the river in this district.",/news/punjab/rising-level-of-sutlej-triggers-unrest-among-border-residents/111814.html
Govt strengthens Muktsar drains to tackle waterlogging,24 Jul 2015 | 1:02 AM,"MUKTSAR: The Irrigation Department has started laying the lining of the drains in the district to tackle waterlogging. The brick-lining has been laid in Pakki Tibbi, Kattianwali, Fatehpur Manian and Aadhnian villages that are the worst hit.",/news/community/govt-strengthens-muktsar-drains-to-tackle-waterlogging/110605.html
"Sutlej swells, crops on 2,000 acres submerged in Moga",21 Jul 2015 | 1:02 AM,"MOGA: The rise in water level in the Sutlej has submerged crops on over 2,000 acres in Moga district. Heavy rainfall was reported in the catchment areas in the Ludhiana and Ropar districts in Punjab and in Himachal Pradesh during the past few days.",/news/community/sutlej-swells-crops-on-2-000-acres-submerged-in-moga/109300.html
Farmers resent insufficient canal water supply,20 Jul 2015 | 2:27 AM,ABOHAR: The Kisan Sangharsh Samiti (KSS) has resented that sufficient water for irrigation and drinking was not being released even as water level in all the dams was higher than the last year following heavy rain in the respective catchment area.,/news/community/farmers-resent-insufficient-canal-water-supply/108877.html
Floodwaters enter Sirhind; red alert in Fatehgarh Sahib,19 Jul 2015 | 1:43 AM,FATEHGARH SAHIB: The district administration today issued a red alert as the low-lying areas of Sirhind town and more than 48 villages were submerged this morning due to the overflowing Sirhind choe.,/news/punjab/floodwaters-enter-sirhind-red-alert-in-fatehgarh-sahib/108472.html
"Swan in spate, fields inundated",18 Jul 2015 | 2:07 AM,ROPAR: Hundreds of acres were inundated in villages near Anandpur Sahib when the water level in the Swan river rose sharply due to heavy rain in the region this morning.,/news/community/swan-in-spate-fields-inundated/108177.html
Thick security blanket for Amritsar,06 Jun 2015 | 1:50 AM,AMRITSAR: A thick security cover has been thrown in and around the Golden Temple on the eve of the Operation Bluestar anniversary even as Akal Takht Jathedar Giani Gurbachan Singh today renewed his call to the community for maintaining peace during the event tomorrow.,/news/community/thick-security-blanket-for-amritsar/90237.html
"Now, Irrigation Dept works can be tracked through software",29 May 2015 | 1:55 AM,"MUKTSAR: After facing flak for its alleged failure in controlling flood-like situation every year during the monsoons, the state Irrigation Department has this year developed a software – Punjab Irrigation Work Information System (PIWIS) — to keep an eye on all ongoing works of drainage and other w",/news/governance/now-irrigation-dept-works-can-be-tracked-through-software/86522.html
"Focus on key pockets, not on all round development",29 May 2015 | 12:00 PM,"As the Modi government completes one year, The Tribune analyses how successful the state MPs have been in representing people and highlighting problems concerning their constituencies",/news/governance/focus-on-key-pockets-not-on-all-round-development/86517.html
Works to check waterlogging reviewed,11 May 2015 | 12:46 AM,"MUKTSAR: A three-member team of the Irrigation Department, led by KS Pannu, Secretary, Irrigation, today visited waterlogging-affected Muktsar and Fazilka districts and reviewed the ongoing works of cleaning and strengthening drains.",/news/community/works-to-check-waterlogging-reviewed/78824.html
Complaints flood Sukhbir’s Fb page,03 May 2015 | 1:02 AM,"MUKTSAR: The Facebook page of Deputy Chief Minister Sukhbir Badal, who reportedly owns the Orbit bus company, is flooded with the complaints against his employees.",/news/punjab/complaints-flood-sukhbir-s-fb-page/75430.html
June 30 deadline to clean drains in areas prone to waterlogging,15 Apr 2015 | 12:47 AM,"MUKTSAR: The state Irrigation Department has set June 30 deadline to clear drains and undertake other anti-flood measures in various districts of the Malwa belt, particularly Muktsar and Fazilka, that are prone to waterlogging during monsoon.",/news/community/june-30-deadline-to-clean-drains-in-areas-prone-to-waterlogging/67499.html
Implement crop insurance scheme: CM to Centre,13 Apr 2015 | 12:53 AM,"MUKTSAR: Chief Minister Parkash Singh Badal today appealed to the Centre to introduce crop insurance scheme at the earliest, terming it the remedy of all ills plaguing the farming community.",/news/punjab/implement-crop-insurance-scheme-cm-to-centre/66646.html
Haryana to get more water from Bhakra,07 Apr 2015 | 1:28 AM,PATIALA: Farmers and politicians are on toes against increasing the height of the Bhakra main line canal (BML) embankment near Khanauri in Sangrur by one-and-a-half feet by the Punjab Irrigation Department. The work will “ensure that Haryana gets more water for its tail-end villages”. Haryana will ,/news/community/haryana-to-get-more-water-from-bhakra/63910.html
Punjab Budget speech text,18 Mar 2015 | 5:59 PM,"The complete text of Punjab Finance Minister Parminder Singh Dhindsa''s Budget Speech, presented in the state Assembly on Wednesday.",/news/punjab/punjab-budget-speech-text/55244.html
"Dhindsa takes safe route, shies away from imposing fresh taxes",19 Mar 2015 | 5:32 PM,"CHANDIGARH: Punjab Finance Minister Parminder Singh Dhindsa proposed no new taxes as he presented proposals worth Rs 79,314 crore in his fourth consecutive Budget in the Vidhan Sabha today. He, however, failed to outline measures the government will adopt to increase its revenue receipts by Rs 3,48",/news/punjab/dhindsa-takes-safe-route-shies-away-from-imposing-fresh-taxes/55207.html
3 of family die in roof collapse,03 Mar 2015 | 12:38 AM,"PATIALA: Three members of a family, including two children, were killed in Bharat Nagar, Patiala, when the roof of their house collapsed because of heavy rainfall last night.",/news/community/3-of-family-die-in-roof-collapse/48956.html
